customer_sk,first_name,last_name,gender,Loyality,Age
8819,Kevin,Lee,Male,Platinum,53
8820,Jason,Green,Male,Bronze,22
8821,Sandra,Ramirez,Female,Silver,45
8822,Paul,Brown,Male,Silver,53
8823,Cynthia,Clark,Female,Silver,45
8824,Justin,Moore,Male,Gold,31
8825,Kevin,Lopez,Male,Gold,19
8826,Sandra,Williams,Female,Gold,25
8827,Nancy,Turner,Female,Bronze,33
8828,Sarah,Walker,Female,Gold,43
8829,Sarah,Green,Female,Gold,46
8830,Jacob,Reyes,Male,Platinum,27
8831,Brian,Nelson,Male,Platinum,25
8832,Lisa,Robinson,Female,Silver,38
8833,Linda,Brown,Female,Platinum,29
8834,James,Reyes,Male,Gold,49
8835,William,Baker,Male,None,23
8836,Stephen,Flores,Male,Gold,76
8837,Melissa,Martin,Female,Gold,33
8838,Jennifer,Rodriguez,Female,Gold,21
8839,Gary,Reyes,Male,Gold,32
8840,Gary,Nguyen,Male,Silver,19
8841,Timothy,Thomas,Male,Gold,46
8842,Margaret,Gomez,Female,Platinum,32
8843,Timothy,Torres,Male,Platinum,42
8844,Larry,Williams,Male,Gold,39
8845,Justin,Brown,Male,Bronze,41
8846,James,Mitchell,Male,Silver,41
8847,Ronald,Adams,Male,Gold,24
8848,Benjamin,Phillips,Male,Bronze,36
8849,Ronald,Campbell,Male,Bronze,36
8850,Karen,Garcia,Female,Silver,49
8851,Elizabeth,Clark,Female,Bronze,22
8852,Sharon,Miller,Female,Silver,44
8853,Lisa,Sanchez,Female,Silver,22
8854,Angela,Nelson,Female,Gold,45
8855,Michael,Perez,Male,Bronze,30
8856,Lisa,Rodriguez,Female,Gold,42
8857,Joshua,Moore,Male,Silver,34
8858,Cynthia,Rodriguez,Female,Platinum,30
8859,Karen,Campbell,Female,Gold,23
8860,Jonathan,Thompson,Male,Bronze,34
8861,Jessica,Moore,Female,None,19
8862,Steven,Walker,Male,Bronze,42
8863,Steven,Parker,Male,Silver,35
8864,Jacob,Clark,Male,Platinum,53
8865,Eric,Smith,Male,Gold,51
8866,Patricia,Nguyen,Female,Gold,36
8867,Donna,Flores,Female,Bronze,41
8868,Susan,Wilson,Female,Platinum,36
8869,Benjamin,Hall,Male,Silver,52
8870,Kevin,Robinson,Male,Gold,19
8871,Emma,Mitchell,Female,Silver,22
8872,Donald,Campbell,Male,Bronze,60
8873,Larry,Miller,Male,Silver,27
8874,Paul,Anderson,Male,Silver,34
8875,Kimberly,Turner,Female,Gold,57
8876,Deborah,White,Female,Platinum,23
8877,Cynthia,Roberts,Female,Bronze,35
8878,Mary,Nguyen,Female,Gold,40
8879,Charles,Rivera,Male,Gold,20
8880,Mark,Davis,Male,Gold,35
8881,Elizabeth,Davis,Female,Platinum,44
8882,Stephen,Rivera,Male,Silver,50
8883,Carol,Green,Female,Gold,85
8884,Sharon,Campbell,Female,Platinum,36
8885,Barbara,Campbell,Female,Bronze,36
8886,Angela,Adams,Female,Gold,22
8887,Steven,Thompson,Male,Silver,28
8888,David,Johnson,Male,Platinum,44
8889,Deborah,Lewis,Female,Gold,21
8890,William,Perez,Male,Bronze,60
8891,Linda,Lewis,Female,Platinum,37
8892,Melissa,Mitchell,Female,Gold,67
8893,Donna,King,Female,Gold,53
8894,Thomas,Gomez,Male,Bronze,48
8895,Sharon,Nelson,Female,Gold,42
8896,Samantha,King,Female,Gold,35
8897,Shirley,Brown,Female,Silver,29
8898,Rebecca,Rodriguez,Female,Bronze,21
8899,Rebecca,Campbell,Female,Gold,60
8900,Thomas,Nguyen,Male,Gold,35
8901,Patricia,Walker,Female,Silver,28
8902,Donald,Jackson,Male,Gold,26
8903,Kathleen,Wright,Female,Silver,32
8904,Melissa,Adams,Female,Gold,29
8905,David,Lewis,Male,Bronze,64
8906,Jeffrey,Rodriguez,Male,Bronze,48
8907,Charles,Gomez,Male,Platinum,44
8908,Michelle,Wilson,Female,Silver,61
8909,Robert,Hill,Male,Gold,42
8910,Jacob,Phillips,Male,Bronze,30
8911,Christopher,Roberts,Male,Platinum,34
8912,Patricia,Johnson,Female,Gold,21
8913,Ryan,Hernandez,Male,Silver,52
8914,Benjamin,Turner,Male,Bronze,38
8915,Brian,Martinez,Male,Gold,49
8916,Ronald,Walker,Male,Silver,23
8917,Michelle,Perez,Female,Gold,35
8918,Stephen,Nguyen,Male,Bronze,51
8919,Amy,Flores,Female,Silver,19
8920,Matthew,Carter,Male,Silver,21
8921,Jacob,Perez,Male,Silver,28
8922,Gary,Phillips,Male,Gold,18
8923,Ashley,Lee,Female,Silver,49
8924,Kevin,White,Male,Gold,19
8925,Shirley,Gomez,Female,Bronze,39
8926,Mark,King,Male,Gold,18
8927,Benjamin,Hernandez,Male,Bronze,53
8928,Barbara,Edwards,Female,Gold,35
8929,Laura,Rodriguez,Female,Silver,33
8930,Amy,Martin,Female,Gold,36
8931,Kimberly,Lee,Female,Gold,37
8932,Karen,Ramirez,Female,Bronze,42
8933,Christopher,Taylor,Male,Gold,43
8934,Dorothy,Davis,Female,Silver,42
8935,Emma,Clark,Female,Bronze,35
8936,Amy,Martin,Female,Platinum,35
8937,Brenda,Evans,Female,Gold,24
8938,Jessica,Robinson,Female,Bronze,41
8939,Thomas,Evans,Male,Platinum,25
8940,Laura,Hernandez,Female,Silver,20
8941,Donna,Hall,Female,Bronze,68
8942,Joshua,Green,Male,Gold,19
8943,Samantha,Adams,Female,Gold,36
8944,Mary,Smith,Female,Bronze,21
8945,Linda,Anderson,Female,Silver,43
8946,Jonathan,Flores,Male,Platinum,38
8947,Jessica,Evans,Female,Silver,28
8948,David,Roberts,Male,Gold,31
8949,Sandra,Gonzales,Female,Gold,35
8950,Steven,Gomez,Male,Platinum,37
8951,Melissa,Lewis,Female,None,75
8952,Dorothy,Hall,Female,Gold,24
8953,Joshua,Perez,Male,Bronze,26
8954,Pamela,Carter,Female,Silver,22
8955,Sharon,Roberts,Female,Gold,33
8956,Robert,Perez,Male,Gold,20
8957,Matthew,Wilson,Male,Silver,54
8958,Joshua,Martin,Male,Bronze,46
8959,Michelle,Wright,Female,Silver,27
8960,Andrew,Johnson,Male,Silver,29
8961,Sarah,Thomas,Female,Gold,51
8962,Amanda,Garcia,Female,Bronze,38
8963,Anna,Hill,Female,Silver,75
8964,Gary,White,Male,Gold,29
8965,Jonathan,Allen,Male,Silver,40
8966,Karen,Young,Female,Bronze,32
8967,John,Baker,Male,Gold,24
8968,Joseph,Wright,Male,Bronze,31
8969,Sandra,Wilson,Female,Silver,44
8970,Jessica,Moore,Female,Bronze,49
8971,Robert,Smith,Male,Bronze,38
8972,Dorothy,Harris,Female,Silver,30
8973,Joseph,Johnson,Male,Platinum,43
8974,Jennifer,Parker,Female,Bronze,27
8975,Shirley,Parker,Female,Gold,19
8976,James,Diaz,Male,Gold,29
8977,Michelle,Cruz,Female,Gold,29
8978,William,Perez,Male,Gold,44
8979,Ronald,Hill,Male,Platinum,35
8980,Sarah,Williams,Female,Bronze,36
8981,Sarah,Allen,Female,Platinum,28
8982,Jacob,Brown,Male,Silver,36
8983,Margaret,Jones,Female,Gold,38
8984,Kathleen,Sanchez,Female,Bronze,20
8985,Brenda,Hill,Female,Gold,39
8986,Michael,Wright,Male,Gold,30
8987,Jason,Thompson,Male,Silver,37
8988,Michael,Williams,Male,Silver,28
8989,Betty,Nguyen,Female,Bronze,31
8990,Timothy,Moore,Male,Gold,38
8991,Nicholas,Robinson,Male,Bronze,30
8992,James,Wilson,Male,Bronze,27
8993,Emily,Turner,Female,Silver,59
8994,Ryan,Davis,Male,Bronze,29
8995,Ronald,Jackson,Male,Gold,50
8996,Pamela,Perez,Female,Gold,52
8997,Rebecca,Miller,Female,Silver,20
8998,Charles,Johnson,Male,Platinum,28
8999,James,Harris,Male,Gold,32
9000,Anna,Johnson,Female,Bronze,44
9001,Charles,Diaz,Male,Silver,53
9002,Pamela,Miller,Female,Bronze,27
9003,Benjamin,Parker,Male,Platinum,46
9004,George,Johnson,Male,Bronze,30
9005,James,Lopez,Male,Silver,37
9006,Anna,King,Female,Gold,36
9007,Linda,Baker,Female,Silver,32
9008,James,Garcia,Male,Bronze,34
9009,Steven,Hill,Male,Gold,25
9010,Karen,Gonzales,Female,Gold,46
9011,Daniel,Hernandez,Male,Gold,40
9012,Jason,Collins,Male,Bronze,37
9013,Elizabeth,Wright,Female,Bronze,29
9014,Steven,White,Male,Gold,49
9015,Elizabeth,Young,Female,Gold,27
9016,Brenda,Torres,Female,Gold,50
9017,Sandra,Lopez,Female,Platinum,37
9018,Kathleen,Lee,Female,Platinum,19
9019,Laura,Davis,Female,Silver,60
9020,Jacob,Sanchez,Male,Platinum,47
9021,Pamela,Clark,Female,Silver,34
9022,Donna,Mitchell,Female,Gold,27
9023,Brenda,Young,Female,Platinum,31
9024,Robert,Roberts,Male,Bronze,35
9025,Joseph,Davis,Male,Platinum,42
9026,Justin,Scott,Male,Gold,34
9027,Kevin,Walker,Male,Silver,23
9028,Scott,Brown,Male,Silver,42
9029,Richard,Anderson,Male,Gold,38
9030,Michael,Allen,Male,Silver,23
9031,Daniel,Walker,Male,Silver,19
9032,Ryan,Harris,Male,Gold,49
9033,Emily,Roberts,Female,Platinum,54
9034,Charles,Nguyen,Male,Bronze,23
9035,Michael,Reyes,Male,None,36
9036,John,Lopez,Male,Gold,30
9037,Susan,Smith,Female,Gold,20
9038,Jonathan,Taylor,Male,Gold,24
9039,Lisa,Green,Female,Silver,41
9040,Joshua,Phillips,Male,Gold,46
9041,Mary,Jackson,Female,Gold,36
9042,Thomas,Taylor,Male,Gold,33
9043,Benjamin,Edwards,Male,Silver,59
9044,Angela,Phillips,Female,Gold,44
9045,Scott,Carter,Male,Gold,39
9046,Edward,Mitchell,Male,Bronze,34
9047,Jacob,Williams,Male,Silver,25
9048,Joseph,Hill,Male,Gold,30
9049,Edward,Reyes,Male,None,41
9050,Andrew,Sanchez,Male,Platinum,25
9051,Sandra,Harris,Female,Gold,31
9052,Karen,Perez,Female,Gold,25
9053,Ronald,Reyes,Male,Bronze,42
9054,Matthew,Allen,Male,Platinum,20
9055,Amy,King,Female,Bronze,23
9056,Kimberly,Hall,Female,Bronze,37
9057,Brenda,Garcia,Female,Silver,31
9058,Jennifer,Baker,Female,Gold,25
9059,Richard,Nguyen,Male,Platinum,53
9060,Gary,Taylor,Male,Silver,32
9061,Linda,Turner,Female,Silver,40
9062,David,Campbell,Male,Silver,29
9063,Nicole,Campbell,Female,Gold,40
9064,Edward,Turner,Male,Gold,39
9065,Donna,Collins,Female,Silver,44
9066,George,Torres,Male,Bronze,35
9067,Donna,Adams,Female,Bronze,47
9068,Amy,Scott,Female,Bronze,63
9069,Linda,Hill,Female,Bronze,25
9070,Jason,Hall,Male,Bronze,37
9071,Laura,King,Female,Bronze,48
9072,Ashley,Hill,Female,Platinum,18
9073,Sandra,Rivera,Female,Silver,27
9074,Melissa,Davis,Female,Silver,35
9075,Mary,Cruz,Female,Platinum,29
9076,Kathleen,Young,Female,Platinum,41
9077,Brenda,Campbell,Female,Platinum,51
9078,David,Thomas,Male,Bronze,33
9079,Brian,Harris,Male,Gold,38
9080,Donna,Campbell,Female,Bronze,49
9081,Larry,Ramirez,Male,Bronze,27
9082,Emily,Reyes,Female,Silver,51
9083,Angela,Collins,Female,Silver,48
9084,Joshua,Young,Male,Gold,35
9085,Jennifer,Carter,Female,Gold,63
9086,Larry,Harris,Male,Silver,19
9087,Joshua,Scott,Male,Platinum,23
9088,Daniel,Smith,Male,Gold,37
9089,Anthony,Gomez,Male,Platinum,41
9090,Linda,Thompson,Female,Platinum,46
9091,Lisa,Jackson,Female,Silver,84
9092,Jonathan,Ramirez,Male,Silver,29
9093,John,Campbell,Male,Gold,53
9094,Sharon,Hall,Female,Bronze,25
9095,Anna,Anderson,Female,Platinum,42
9096,Laura,Scott,Female,Gold,31
9097,Lisa,Torres,Female,Bronze,21
9098,Mark,Lewis,Male,Bronze,25
9099,Anthony,Lewis,Male,Silver,48
9100,James,Gomez,Male,Platinum,73
9101,Paul,Ramirez,Male,Gold,50
9102,Jessica,Parker,Female,Platinum,21
9103,Richard,Parker,Male,Gold,27
9104,Jessica,Anderson,Female,Bronze,33
9105,Donna,Davis,Female,Gold,33
9106,Linda,Mitchell,Female,Gold,22
9107,Laura,Martin,Female,Silver,20
9108,Margaret,Sanchez,Female,Gold,30
9109,Jason,Harris,Male,Bronze,46
9110,Daniel,Hernandez,Male,Bronze,49
9111,Stephanie,Wright,Female,Gold,31
9112,Jonathan,Miller,Male,Silver,40
9113,Benjamin,Campbell,Male,Silver,28
9114,Jeffrey,Sanchez,Male,Bronze,59
9115,Charles,Torres,Male,Gold,26
9116,Sharon,Clark,Female,Gold,43
9117,Christopher,Gomez,Male,Bronze,20
9118,William,Davis,Male,Bronze,35
9119,Jonathan,Smith,Male,Platinum,21
9120,Cynthia,Reyes,Female,Bronze,34
9121,Amanda,Perez,Female,Silver,51
9122,Lisa,Garcia,Female,Silver,20
9123,Margaret,Davis,Female,None,33
9124,Ronald,Campbell,Male,Bronze,35
9125,John,Rodriguez,Male,Bronze,37
9126,Emma,Mitchell,Female,Gold,22
9127,Sarah,Wright,Female,Silver,35
9128,Sandra,Williams,Female,Silver,61
9129,Justin,Nelson,Male,Gold,43
9130,Charles,Moore,Male,Gold,24
9131,Ronald,Baker,Male,Bronze,28
9132,Justin,Green,Male,Gold,28
9133,Barbara,Gonzales,Female,Gold,40
9134,Linda,Miller,Female,Bronze,44
9135,Robert,Davis,Male,Silver,26
9136,Kenneth,Mitchell,Male,Gold,49
9137,Michelle,Martin,Female,Gold,48
9138,Christopher,Brown,Male,Bronze,82
9139,Anna,Smith,Female,Platinum,29
9140,Sandra,Anderson,Female,Bronze,41
9141,Michael,Nguyen,Male,Bronze,54
9142,Anna,Perez,Female,Gold,25
9143,Dorothy,Allen,Female,Gold,47
9144,Angela,Wilson,Female,Platinum,52
9145,Larry,Johnson,Male,Bronze,34
9146,Robert,Collins,Male,Silver,34
9147,Nancy,Robinson,Female,Silver,41
9148,Eric,Johnson,Male,Gold,33
9149,Michael,Jones,Male,Gold,42
9150,Shirley,Anderson,Female,Bronze,27
9151,Emily,Evans,Female,Gold,27
9152,Jeffrey,Clark,Male,Gold,25
9153,Shirley,Young,Female,Silver,27
9154,Betty,Williams,Female,Bronze,18
9155,Deborah,Lee,Female,Silver,29
9156,Donna,Hill,Female,Gold,22
9157,Michael,Hall,Male,Gold,50
9158,Emma,Phillips,Female,Bronze,22
9159,Benjamin,Cruz,Male,Silver,32
9160,Betty,Martin,Female,Gold,37
9161,Nicholas,Phillips,Male,Bronze,43
9162,Amanda,Lopez,Female,Gold,46
9163,David,Perez,Male,Bronze,22
9164,Steven,Lopez,Male,Bronze,24
9165,Benjamin,Edwards,Male,Gold,19
9166,Deborah,Walker,Female,Silver,24
9167,Brenda,Thompson,Female,Bronze,31
9168,Eric,Taylor,Male,Bronze,64
9169,Steven,Thomas,Male,Bronze,51
9170,Jason,Anderson,Male,Silver,38
9171,Sharon,Wilson,Female,Silver,30
9172,Melissa,Martinez,Female,Bronze,21
9173,Patricia,Green,Female,Gold,75
9174,Nicholas,Torres,Male,Bronze,29
9175,Melissa,Cruz,Female,Gold,32
9176,Amanda,Adams,Female,Platinum,59
9177,Karen,Ramirez,Female,Silver,39
9178,Betty,King,Female,Bronze,38
9179,Jeffrey,Lee,Male,Platinum,44
9180,Melissa,Young,Female,Bronze,19
9181,Emma,Green,Female,Bronze,41
9182,Jacob,Gomez,Male,Bronze,39
9183,Sandra,Williams,Female,Silver,26
9184,Ronald,Parker,Male,Bronze,38
9185,Laura,Diaz,Female,Silver,42
9186,Linda,Sanchez,Female,Gold,23
9187,Michael,Lopez,Male,Gold,22
9188,Emily,Harris,Female,Gold,34
9189,Nicholas,Hernandez,Male,Platinum,38
9190,James,Scott,Male,Gold,18
9191,Linda,Roberts,Female,Platinum,32
9192,Barbara,Allen,Female,Silver,43
9193,Michelle,Nguyen,Female,None,42
9194,Benjamin,Diaz,Male,Bronze,23
9195,Barbara,Martinez,Female,Gold,25
9196,Michelle,White,Female,Gold,31
9197,Charles,Clark,Male,Gold,36
9198,Steven,Jones,Male,Gold,29
9199,Melissa,Hall,Female,Silver,29
9200,Rebecca,Parker,Female,Platinum,42
9201,Sandra,Martin,Female,Silver,36
9202,Jacob,Hill,Male,Bronze,30
9203,Shirley,Rivera,Female,Platinum,28
9204,Timothy,Ramirez,Male,Silver,39
9205,Emily,Campbell,Female,Gold,51
9206,Cynthia,Rivera,Female,Gold,21
9207,Brian,Jones,Male,Silver,27
9208,Anna,Hernandez,Female,Silver,44
9209,Elizabeth,Perez,Female,Silver,21
9210,Robert,Flores,Male,Silver,84
9211,Kenneth,Garcia,Male,Bronze,23
9212,Samantha,Gomez,Female,Bronze,38
9213,Ashley,Robinson,Female,Silver,29
9214,Lisa,Garcia,Female,Gold,50
9215,Jeffrey,Harris,Male,Bronze,31
9216,Nicholas,White,Male,Bronze,23
9217,Nancy,Nelson,Female,Bronze,67
9218,Benjamin,Clark,Male,Silver,32
9219,Ronald,Wilson,Male,Silver,44
9220,Daniel,Smith,Male,Gold,73
9221,Jason,Garcia,Male,Bronze,29
9222,Christopher,King,Male,None,39
9223,Emily,Lewis,Female,Bronze,40
9224,Linda,Taylor,Female,Gold,73
9225,Kathleen,Garcia,Female,Silver,33
9226,Betty,Rivera,Female,Gold,41
9227,Mark,Turner,Male,Bronze,30
9228,Linda,Gomez,Female,Bronze,31
9229,Sandra,Jackson,Female,Silver,38
9230,Stephanie,Cruz,Female,Platinum,28
9231,George,Allen,Male,Gold,23
9232,Jessica,Nelson,Female,Bronze,42
9233,Scott,Mitchell,Male,Gold,36
9234,Nicole,Robinson,Female,Gold,30
9235,Daniel,Nelson,Male,Gold,18
9236,Patricia,Parker,Female,Platinum,42
9237,Jessica,Gonzales,Female,Silver,34
9238,Anthony,Wright,Male,Bronze,22
9239,Ryan,Garcia,Male,Gold,28
9240,Mark,Thompson,Male,Gold,44
9241,Nicholas,Evans,Male,Bronze,18
9242,Lisa,Martinez,Female,Gold,21
9243,Joseph,Johnson,Male,Bronze,40
9244,Michelle,Taylor,Female,Bronze,80
9245,Kevin,Parker,Male,Silver,51
9246,Mark,Gomez,Male,Bronze,22
9247,Stephanie,Williams,Female,Silver,38
9248,Betty,Adams,Female,Bronze,37
9249,Matthew,Thompson,Male,Gold,23
9250,Timothy,Clark,Male,Gold,42
9251,Patricia,King,Female,Bronze,34
9252,Deborah,Clark,Female,Gold,29
9253,John,Garcia,Male,Gold,26
9254,Melissa,Hill,Female,Bronze,19
9255,Paul,Gonzales,Male,Gold,28
9256,Scott,Baker,Male,Gold,44
9257,George,Hall,Male,Gold,23
9258,Cynthia,Robinson,Female,Bronze,33
9259,Joshua,Cruz,Male,Bronze,26
9260,Nicole,Carter,Female,Gold,52
9261,Rebecca,Ramirez,Female,Bronze,64
9262,Charles,Young,Male,Bronze,28
9263,Matthew,Harris,Male,Bronze,24
9264,Jonathan,Green,Male,Platinum,33
9265,Christopher,Scott,Male,Bronze,32
9266,Nicholas,Allen,Male,Platinum,38
9267,Brenda,Nelson,Female,Platinum,21
9268,Linda,Roberts,Female,Silver,44
9269,Nicholas,Edwards,Male,Bronze,50
9270,Nancy,Diaz,Female,Gold,18
9271,Joseph,Reyes,Male,Bronze,33
9272,Kenneth,Torres,Male,Silver,50
9273,Andrew,Baker,Male,Silver,22
9274,John,Martin,Male,Bronze,39
9275,Christopher,Mitchell,Male,Bronze,39
9276,Deborah,Martin,Female,Platinum,18
9277,Donna,Campbell,Female,Bronze,49
9278,Betty,Phillips,Female,Silver,27
9279,Laura,Nguyen,Female,Gold,24
9280,Matthew,Hernandez,Male,Bronze,30
9281,Joseph,Nelson,Male,Bronze,44
9282,Jessica,Perez,Female,Silver,43
9283,Susan,Thompson,Female,Bronze,47
9284,Stephen,Lopez,Male,Bronze,38
9285,Brenda,Sanchez,Female,Silver,53
9286,Stephanie,Perez,Female,Platinum,39
9287,Nicole,Nguyen,Female,Silver,45
9288,Amanda,Torres,Female,Bronze,44
9289,Daniel,Edwards,Male,Silver,22
9290,Brenda,Young,Female,Gold,54
9291,Kevin,Anderson,Male,Platinum,38
9292,Sarah,Flores,Female,Gold,54
9293,Joseph,Rivera,Male,Silver,21
9294,Rebecca,White,Female,Bronze,53
9295,Eric,Lewis,Male,None,27
9296,Patricia,Sanchez,Female,Gold,34
9297,Jennifer,Lee,Female,Silver,28
9298,Ryan,Smith,Male,Gold,32
9299,Larry,Rivera,Male,Gold,32
9300,George,Phillips,Male,Gold,41
9301,Melissa,Mitchell,Female,Silver,19
9302,Kimberly,Reyes,Female,Bronze,34
9303,Andrew,Thompson,Male,Bronze,37
9304,Justin,Lopez,Male,Gold,25
9305,Patricia,Robinson,Female,Platinum,38
9306,Amanda,Thomas,Female,Bronze,18
9307,Elizabeth,Sanchez,Female,Silver,35
9308,Justin,Flores,Male,Bronze,49
9309,Karen,Mitchell,Female,Silver,27
9310,Ronald,Lopez,Male,Silver,33
9311,Jonathan,Nelson,Male,Bronze,28
9312,Richard,Smith,Male,Silver,24
9313,Emma,White,Female,Bronze,32
9314,Angela,Clark,Female,Gold,39
9315,Robert,Miller,Male,Gold,37
9316,Edward,Parker,Male,Bronze,36
9317,Mark,Hernandez,Male,Platinum,39
9318,Carol,Lewis,Female,Silver,39
9319,Justin,Hall,Male,Bronze,46
9320,Richard,Mitchell,Male,Silver,36
9321,Brian,Campbell,Male,Silver,20
9322,George,Smith,Male,Gold,40
9323,Anna,Gomez,Female,Platinum,30
9324,Paul,Green,Male,Gold,44
9325,Susan,Wright,Female,Gold,65
9326,Barbara,Smith,Female,Gold,66
9327,John,Anderson,Male,Bronze,38
9328,Kenneth,Walker,Male,Gold,30
9329,Elizabeth,Carter,Female,Platinum,37
9330,James,Phillips,Male,Platinum,38
9331,Lisa,Diaz,Female,Silver,27
9332,Sarah,Cruz,Female,Gold,30
9333,Kenneth,Brown,Male,Silver,42
9334,Anthony,Davis,Male,Silver,35
9335,Jonathan,Lee,Male,Platinum,37
9336,Charles,Evans,Male,Platinum,39
9337,Kevin,Cruz,Male,Platinum,31
9338,Jeffrey,Adams,Male,Bronze,18
9339,Jonathan,Turner,Male,Silver,27
9340,Kimberly,Torres,Female,Bronze,36
9341,Nicole,Collins,Female,Silver,44
9342,Sandra,Walker,Female,Silver,41
9343,Larry,Evans,Male,Gold,21
9344,Barbara,Allen,Female,Gold,45
9345,Eric,Smith,Male,Bronze,33
9346,Joshua,Adams,Male,Silver,44
9347,Larry,Torres,Male,Gold,18
9348,Andrew,Turner,Male,Bronze,72
9349,Eric,Rivera,Male,Silver,36
9350,Scott,Roberts,Male,Gold,42
9351,George,Cruz,Male,Gold,82
9352,Justin,Hill,Male,Silver,53
9353,Andrew,Evans,Male,Gold,34
9354,Samantha,Moore,Female,Bronze,43
9355,David,Wright,Male,Platinum,22
9356,Steven,Carter,Male,Bronze,33
9357,Stephen,Johnson,Male,Silver,25
9358,Pamela,Miller,Female,Gold,78
9359,David,Edwards,Male,Gold,36
9360,Donna,Wright,Female,Bronze,35
9361,Pamela,Ramirez,Female,Bronze,48
9362,Amanda,Nelson,Female,Gold,29
9363,Linda,Perez,Female,Gold,81
9364,Edward,Nelson,Male,Platinum,47
9365,Nicholas,Reyes,Male,Bronze,45
9366,Nicholas,Rivera,Male,Silver,39
9367,Donald,Sanchez,Male,Silver,52
9368,Jason,Green,Male,Gold,41
9369,Kevin,King,Male,Bronze,39
9370,Emma,Parker,Female,Silver,48
9371,Patricia,Miller,Female,Silver,21
9372,Barbara,Edwards,Female,Bronze,29
9373,Amy,Rivera,Female,Bronze,63
9374,Donna,Brown,Female,Bronze,27
9375,Joseph,Thompson,Male,Gold,29
9376,David,Edwards,Male,Silver,22
9377,Scott,Jones,Male,Platinum,26
9378,Donna,Harris,Female,Bronze,31
9379,Andrew,Nelson,Male,Bronze,48
9380,Angela,Martinez,Female,Gold,51
9381,Sandra,Phillips,Female,Bronze,37
9382,Melissa,Davis,Female,Gold,31
9383,Samantha,Roberts,Female,Bronze,38
9384,Linda,Moore,Female,Gold,20
9385,Emily,Rodriguez,Female,Gold,50
9386,Angela,Young,Female,Silver,43
9387,Cynthia,Davis,Female,Bronze,21
9388,Scott,Allen,Male,Platinum,23
9389,Edward,Turner,Male,Bronze,30
9390,Karen,Flores,Female,Gold,33
9391,Charles,White,Male,Platinum,45
9392,Cynthia,Lewis,Female,Gold,31
9393,Mary,Collins,Female,Gold,36
9394,Gary,Hill,Male,Silver,51
9395,Deborah,Taylor,Female,Bronze,21
9396,Mary,Hernandez,Female,Bronze,26
9397,Linda,Scott,Female,Gold,48
9398,Emily,Allen,Female,Platinum,52
9399,Matthew,Martin,Male,Bronze,23
9400,Stephanie,Robinson,Female,Gold,39
9401,Brian,Diaz,Male,Gold,27
9402,Edward,Walker,Male,Silver,44
9403,Charles,Martinez,Male,Gold,28
9404,Cynthia,Torres,Female,Gold,35
9405,Nicholas,Garcia,Male,Gold,46
9406,Eric,Garcia,Male,Gold,42
9407,Nicole,Martinez,Female,Silver,82
9408,Jeffrey,Baker,Male,Gold,43
9409,Patricia,Lopez,Female,Platinum,61
9410,Jennifer,Davis,Female,Gold,28
9411,Dorothy,Parker,Female,Bronze,19
9412,Mark,Carter,Male,Silver,49
9413,Anthony,Baker,Male,Gold,26
9414,Robert,White,Male,Gold,40
9415,Susan,Perez,Female,Gold,48
9416,Steven,Martinez,Male,Silver,78
9417,Sarah,Ramirez,Female,Platinum,27
9418,Samantha,Thompson,Female,Platinum,31
9419,Timothy,Lewis,Male,Platinum,28
9420,David,Nguyen,Male,Gold,61
9421,Ashley,Anderson,Female,Silver,54
9422,Justin,Clark,Male,Silver,19
9423,Kenneth,Baker,Male,Gold,30
9424,Christopher,Cruz,Male,Platinum,37
9425,Jonathan,Scott,Male,Silver,41
9426,Samantha,Parker,Female,Bronze,37
9427,Stephanie,Edwards,Female,Gold,27
9428,Paul,Jones,Male,Bronze,18
9429,Anna,Perez,Female,Gold,37
9430,Amanda,Wright,Female,Silver,22
9431,Cynthia,Hernandez,Female,Bronze,30
9432,Laura,Martin,Female,Gold,50
9433,Laura,Jones,Female,Platinum,53
9434,Elizabeth,Carter,Female,Bronze,22
9435,Linda,Davis,Female,Gold,45
9436,Brenda,Diaz,Female,Platinum,28
9437,Betty,Sanchez,Female,Silver,41
9438,Sandra,Carter,Female,Silver,40
9439,Brian,Cruz,Male,Bronze,34
9440,Joshua,Edwards,Male,Bronze,20
9441,Pamela,White,Female,Gold,53
9442,Mark,Williams,Male,Platinum,33
9443,Laura,Ramirez,Female,Silver,34
9444,Charles,Moore,Male,Silver,40
9445,Jacob,Gonzales,Male,Platinum,61
9446,Pamela,Garcia,Female,Bronze,25
9447,William,Davis,Male,Bronze,21
9448,Ronald,Miller,Male,Silver,25
9449,Susan,Thomas,Female,Bronze,23
9450,Jacob,Torres,Male,Gold,40
9451,Deborah,Ramirez,Female,Gold,42
9452,Pamela,Gonzales,Female,Platinum,26
9453,Kenneth,Ramirez,Male,Gold,39
9454,Kathleen,Campbell,Female,Platinum,19
9455,Anna,Williams,Female,Gold,39
9456,David,Rivera,Male,Silver,22
9457,Benjamin,Hill,Male,Silver,37
9458,Joseph,Thomas,Male,Silver,36
9459,Joseph,Diaz,Male,Silver,25
9460,Barbara,Martinez,Female,Gold,33
9461,Pamela,Phillips,Female,Bronze,46
9462,Anthony,Taylor,Male,Gold,43
9463,Ronald,Roberts,Male,Silver,19
9464,George,Anderson,Male,None,41
9465,Edward,Thompson,Male,Platinum,37
9466,Kimberly,Diaz,Female,Gold,30
9467,Robert,Perez,Male,Silver,39
